sales_order_id,created_at,last_updated,design_id,staff_id,counterparty_id,units_sold,unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location_id
430,2023-01-19T08:55:10.397000,2023-01-19T08:55:10.397000,5,17,16,98207,2.09,1,2023-01-25,2023-01-22,6
431,2023-01-19T09:00:10.575000,2023-01-19T09:00:10.575000,54,3,5,26312,4.00,1,2023-01-23,2023-01-20,18
432,2023-01-19T09:12:10.180000,2023-01-19T09:12:10.180000,44,19,5,2038,2.70,2,2023-01-24,2023-01-23,27
433,2023-01-19T09:29:10.216000,2023-01-19T09:29:10.216000,34,4,16,32251,3.42,3,2023-01-20,2023-01-23,15
434,2023-01-19T09:39:09.780000,2023-01-19T09:39:09.780000,52,14,19,69670,3.77,3,2023-01-22,2023-01-25,30
435,2023-01-19T10:14:09.832000,2023-01-19T10:14:09.832000,42,13,3,31426,2.48,3,2023-01-22,2023-01-22,11
436,2023-01-19T10:24:10.365000,2023-01-19T10:24:10.365000,9,18,3,60904,2.67,3,2023-01-23,2023-01-19,20
437,2023-01-19T10:37:10.108000,2023-01-19T10:37:10.108000,49,7,18,39416,3.50,2,2023-01-24,2023-01-22,25
438,2023-01-19T11:05:09.932000,2023-01-19T11:05:09.932000,15,1,8,83821,3.23,1,2023-01-25,2023-01-22,6
439,2023-01-19T12:29:10.407000,2023-01-19T12:29:10.407000,33,9,9,42817,2.89,3,2023-01-24,2023-01-21,29
440,2023-01-19T12:58:09.881000,2023-01-19T12:58:09.881000,7,19,4,72548,2.47,3,2023-01-21,2023-01-20,13
441,2023-01-19T14:37:10.033000,2023-01-19T14:37:10.033000,27,2,19,86342,2.77,2,2023-01-23,2023-01-23,9
442,2023-01-19T14:52:10.152000,2023-01-19T14:52:10.152000,2,16,17,3808,3.59,1,2023-01-23,2023-01-24,4
443,2023-01-19T15:33:10.304000,2023-01-19T15:33:10.304000,23,18,10,85045,2.94,1,2023-01-21,2023-01-23,21
444,2023-01-19T15:40:10.201000,2023-01-19T15:40:10.201000,39,18,4,92780,2.93,3,2023-01-25,2023-01-24,23
445,2023-01-19T16:15:10.622000,2023-01-19T16:15:10.622000,18,12,17,93755,3.58,1,2023-01-24,2023-01-22,14
446,2023-01-19T17:18:09.913000,2023-01-19T17:18:09.913000,6,1,14,37352,3.47,1,2023-01-23,2023-01-22,18
447,2023-01-19T17:29:10.133000,2023-01-19T17:29:10.133000,54,5,17,17852,3.81,1,2023-01-21,2023-01-22,5
386,2023-01-17T08:45:10.285000,2023-01-17T08:45:10.285000,33,18,12,24048,2.09,3,2023-01-17,2023-01-17,7
448,2023-01-19T17:36:10.231000,2023-01-19T17:36:10.231000,57,12,12,73921,2.79,3,2023-01-24,2023-01-24,15
449,2023-01-19T18:12:09.804000,2023-01-19T18:12:09.804000,46,9,11,98231,2.20,3,2023-01-21,2023-01-23,12
450,2023-01-19T18:55:10.035000,2023-01-19T18:55:10.035000,55,19,15,56822,2.38,1,2023-01-25,2023-01-22,5
451,2023-01-20T08:08:10.404000,2023-01-20T08:08:10.404000,35,7,1,51289,2.12,3,2023-01-23,2023-01-25,11
452,2023-01-20T08:10:10.028000,2023-01-20T08:10:10.028000,33,16,14,50491,2.80,2,2023-01-23,2023-01-25,6
453,2023-01-20T10:10:10.632000,2023-01-20T10:10:10.632000,22,5,13,6629,2.63,1,2023-01-25,2023-01-25,29
454,2023-01-20T10:25:10.262000,2023-01-20T10:25:10.262000,20,10,15,43907,3.92,1,2023-01-24,2023-01-21,13
455,2023-01-20T11:10:10.142000,2023-01-20T11:10:10.142000,53,11,10,25122,2.85,1,2023-01-27,2023-01-23,17
456,2023-01-20T11:16:09.914000,2023-01-20T11:16:09.914000,16,16,17,34050,3.98,2,2023-01-23,2023-01-25,5
457,2023-01-20T11:19:10.232000,2023-01-20T11:19:10.232000,8,14,5,25983,2.39,2,2023-01-27,2023-01-23,1
458,2023-01-20T12:30:10.402000,2023-01-20T12:30:10.402000,20,3,4,49604,2.02,2,2023-01-25,2023-01-24,14
459,2023-01-20T12:39:09.866000,2023-01-20T12:39:09.866000,34,8,11,83859,3.91,3,2023-01-24,2023-01-26,18
460,2023-01-20T13:32:09.846000,2023-01-20T13:32:09.846000,3,9,18,82135,2.82,3,2023-01-25,2023-01-21,2
461,2023-01-20T13:40:10.075000,2023-01-20T13:40:10.075000,1,16,19,40846,3.16,1,2023-01-24,2023-01-22,28
462,2023-01-20T13:42:09.889000,2023-01-20T13:42:09.889000,3,13,17,18036,3.45,3,2023-01-24,2023-01-25,18
463,2023-01-20T13:43:09.877000,2023-01-20T13:43:09.877000,11,1,14,23543,3.73,2,2023-01-26,2023-01-24,21
464,2023-01-20T14:18:10.299000,2023-01-20T14:18:10.299000,34,11,7,3622,3.60,1,2023-01-23,2023-01-23,12
465,2023-01-20T14:54:10.100000,2023-01-20T14:54:10.100000,27,13,19,38253,3.79,2,2023-01-20,2023-01-25,23
466,2023-01-20T15:48:10.422000,2023-01-20T15:48:10.422000,5,20,5,39142,2.39,1,2023-01-24,2023-01-26,24
467,2023-01-20T15:51:09.811000,2023-01-20T15:51:09.811000,33,1,18,44986,3.66,3,2023-01-21,2023-01-22,8
468,2023-01-20T16:06:10.005000,2023-01-20T16:06:10.005000,36,12,1,85867,3.02,3,2023-01-26,2023-01-22,9
469,2023-01-20T17:30:10.061000,2023-01-20T17:30:10.061000,49,9,19,82737,3.26,2,2023-01-22,2023-01-24,4
470,2023-01-20T17:50:10.002000,2023-01-20T17:50:10.002000,19,19,3,40454,3.79,3,2023-01-23,2023-01-22,11
471,2023-01-20T18:18:09.794000,2023-01-20T18:18:09.794000,21,12,3,82941,3.83,2,2023-01-27,2023-01-21,13
472,2023-01-20T18:57:10.333000,2023-01-20T18:57:10.333000,46,8,8,74075,3.67,2,2023-01-23,2023-01-23,20
473,2023-01-23T08:17:10.065000,2023-01-23T08:17:10.065000,8,5,10,79608,3.83,3,2023-01-24,2023-01-24,14
474,2023-01-23T08:18:10.228000,2023-01-23T08:18:10.228000,57,7,1,62039,3.31,2,2023-01-25,2023-01-29,16
475,2023-01-23T09:05:09.800000,2023-01-23T09:05:09.800000,44,3,9,62959,2.92,3,2023-01-25,2023-01-26,15
476,2023-01-23T09:23:10.205000,2023-01-23T09:23:10.205000,42,14,19,54855,2.76,2,2023-01-26,2023-01-28,12
477,2023-01-23T10:00:09.729000,2023-01-23T10:00:09.729000,11,18,1,43365,3.20,1,2023-01-25,2023-01-29,29
478,2023-01-23T10:23:09.874000,2023-01-23T10:23:09.874000,56,7,5,15254,2.16,2,2023-01-27,2023-01-27,12
479,2023-01-23T10:26:10.082000,2023-01-23T10:26:10.082000,42,1,6,50105,2.76,3,2023-01-26,2023-01-26,6
480,2023-01-23T10:41:10.243000,2023-01-23T10:41:10.243000,11,6,17,98209,3.88,2,2023-01-27,2023-01-25,19
481,2023-01-23T11:28:10.219000,2023-01-23T11:28:10.219000,56,12,11,39111,2.91,2,2023-01-24,2023-01-23,21
482,2023-01-23T11:34:09.868000,2023-01-23T11:34:09.868000,46,9,13,9788,3.81,3,2023-01-23,2023-01-27,5
483,2023-01-23T12:15:10.120000,2023-01-23T12:15:10.120000,52,12,20,25592,2.13,1,2023-01-24,2023-01-28,26
484,2023-01-23T12:22:10.126000,2023-01-23T12:22:10.126000,28,9,3,6819,3.06,2,2023-01-27,2023-01-27,30
485,2023-01-23T12:26:09.837000,2023-01-23T12:26:09.837000,18,15,14,82985,2.37,2,2023-01-30,2023-01-26,15
486,2023-01-23T12:53:10.061000,2023-01-23T12:53:10.061000,9,10,14,52151,2.19,1,2023-01-26,2023-01-25,12
487,2023-01-23T13:07:09.956000,2023-01-23T13:07:09.956000,2,17,9,24226,2.04,1,2023-01-26,2023-01-25,13
488,2023-01-23T13:29:10.462000,2023-01-23T13:29:10.462000,52,1,12,44877,3.25,1,2023-01-28,2023-01-24,21
489,2023-01-23T13:31:10.219000,2023-01-23T13:31:10.219000,30,1,9,75577,3.88,1,2023-01-26,2023-01-26,25
490,2023-01-23T13:38:10.390000,2023-01-23T13:38:10.390000,32,17,17,47511,3.99,2,2023-01-27,2023-01-23,19
491,2023-01-23T13:44:09.797000,2023-01-23T13:44:09.797000,44,8,15,25904,3.60,1,2023-01-28,2023-01-23,27
492,2023-01-23T13:52:10.009000,2023-01-23T13:52:10.009000,3,13,14,87638,3.54,1,2023-01-26,2023-01-26,14
493,2023-01-23T14:22:10.158000,2023-01-23T14:22:10.158000,8,15,8,60330,2.16,3,2023-01-24,2023-01-29,24
494,2023-01-23T14:46:10.201000,2023-01-23T14:46:10.201000,12,7,11,7561,3.11,1,2023-01-24,2023-01-24,12
495,2023-01-23T14:55:10.295000,2023-01-23T14:55:10.295000,4,9,16,95871,2.19,1,2023-01-24,2023-01-26,5
398,2023-01-17T16:55:09.954000,2023-01-17T16:55:09.954000,46,6,16,76081,2.59,2,2023-01-22,2023-01-21,30
496,2023-01-23T15:37:09.964000,2023-01-23T15:37:09.964000,7,9,9,60184,3.25,1,2023-01-29,2023-01-27,26
497,2023-01-23T15:40:10.844000,2023-01-23T15:40:10.844000,43,4,9,84755,2.53,2,2023-01-30,2023-01-26,11
498,2023-01-23T15:44:10.079000,2023-01-23T15:44:10.079000,8,9,4,71103,2.84,2,2023-01-26,2023-01-28,27
499,2023-01-23T15:58:10.294000,2023-01-23T15:58:10.294000,30,1,12,50477,3.66,3,2023-01-26,2023-01-28,7
500,2023-01-23T16:09:10.057000,2023-01-23T16:09:10.057000,6,1,17,90727,2.22,2,2023-01-29,2023-01-25,22
501,2023-01-23T18:04:10.598000,2023-01-23T18:04:10.598000,53,20,15,73016,2.27,3,2023-01-25,2023-01-27,10
502,2023-01-24T08:25:10.145000,2023-01-24T08:25:10.145000,2,17,9,47623,3.18,1,2023-01-26,2023-01-27,18
503,2023-01-24T08:37:09.988000,2023-01-24T08:37:09.988000,23,13,3,35678,2.65,3,2023-01-28,2023-01-26,7
504,2023-01-24T08:43:10.711000,2023-01-24T08:43:10.711000,36,4,6,12861,3.02,2,2023-01-30,2023-01-26,7
505,2023-01-24T09:30:10.191000,2023-01-24T09:30:10.191000,38,7,5,90940,2.79,2,2023-01-29,2023-01-28,7
506,2023-01-24T09:52:10.212000,2023-01-24T09:52:10.212000,29,18,4,61783,2.78,2,2023-01-28,2023-01-24,7
507,2023-01-24T10:36:10.078000,2023-01-24T10:36:10.078000,26,5,18,99760,2.42,1,2023-01-29,2023-01-28,5
508,2023-01-24T10:58:09.970000,2023-01-24T10:58:09.970000,3,13,16,28751,3.18,1,2023-01-28,2023-01-27,22
509,2023-01-24T11:20:10.024000,2023-01-24T11:20:10.024000,52,16,16,40907,2.12,3,2023-01-29,2023-01-29,21
510,2023-01-24T11:24:09.897000,2023-01-24T11:24:09.897000,22,3,13,22274,3.93,2,2023-01-27,2023-01-27,24
511,2023-01-24T11:57:10.247000,2023-01-24T11:57:10.247000,46,1,2,14160,3.29,2,2023-01-31,2023-01-27,20
512,2023-01-24T12:21:10.356000,2023-01-24T12:21:10.356000,53,3,11,79469,2.29,2,2023-01-30,2023-01-27,3
513,2023-01-24T12:22:10.231000,2023-01-24T12:22:10.231000,3,11,6,59999,2.66,2,2023-01-28,2023-01-26,13
514,2023-01-24T14:17:10.313000,2023-01-24T14:17:10.313000,60,5,7,82661,2.71,1,2023-01-28,2023-01-25,9
515,2023-01-24T14:54:09.909000,2023-01-24T14:54:09.909000,29,9,1,82218,3.74,3,2023-01-25,2023-01-28,3
516,2023-01-24T16:03:10.135000,2023-01-24T16:03:10.135000,31,3,12,95265,3.84,2,2023-01-28,2023-01-24,10
517,2023-01-24T16:07:10.466000,2023-01-24T16:07:10.466000,11,15,10,32844,3.87,3,2023-01-29,2023-01-26,25
518,2023-01-24T16:23:10.508000,2023-01-24T16:23:10.508000,13,16,4,57189,3.09,2,2023-01-26,2023-01-28,16
519,2023-01-24T17:44:10.102000,2023-01-24T17:44:10.102000,1,9,12,86420,2.29,1,2023-01-28,2023-01-27,3
520,2023-01-24T18:03:10.354000,2023-01-24T18:03:10.354000,4,9,8,87712,2.45,3,2023-01-27,2023-01-29,22
521,2023-01-24T18:19:10.507000,2023-01-24T18:19:10.507000,37,1,5,25251,3.14,2,2023-01-27,2023-01-30,7
522,2023-01-24T18:41:10.443000,2023-01-24T18:41:10.443000,17,17,1,8573,3.52,2,2023-01-30,2023-01-26,23
523,2023-01-25T08:53:10.454000,2023-01-25T08:53:10.454000,4,4,10,34172,3.62,3,2023-01-31,2023-01-27,20
525,2023-01-25T09:54:09.844000,2023-01-25T09:54:09.844000,30,10,5,70749,3.04,1,2023-01-31,2023-01-27,10
526,2023-01-25T10:16:10.188000,2023-01-25T10:16:10.188000,22,3,20,7782,2.27,2,2023-01-31,2023-01-27,30
527,2023-01-25T10:36:10.133000,2023-01-25T10:36:10.133000,55,14,12,13196,2.84,1,2023-01-28,2023-01-30,25
528,2023-01-25T10:44:09.943000,2023-01-25T10:44:09.943000,54,20,13,59520,3.75,1,2023-01-31,2023-01-28,2
529,2023-01-25T10:45:09.817000,2023-01-25T10:45:09.817000,45,5,19,18615,3.99,3,2023-01-27,2023-01-29,27
530,2023-01-25T11:02:10.259000,2023-01-25T11:02:10.259000,49,12,3,88576,2.90,1,2023-01-31,2023-01-26,13
531,2023-01-25T11:06:09.955000,2023-01-25T11:06:09.955000,24,12,17,10892,3.07,2,2023-01-31,2023-01-28,18
532,2023-01-25T11:08:10.081000,2023-01-25T11:08:10.081000,42,12,5,1585,2.22,1,2023-01-30,2023-01-30,27
524,2023-01-25T09:05:09.709000,2023-01-25T09:05:09.709000,24,4,2,95343,2.23,2,2023-01-26,2023-01-28,12
533,2023-01-25T12:34:10.197000,2023-01-25T12:34:10.197000,37,7,3,11358,2.34,2,2023-01-26,2023-01-29,17
534,2023-01-25T12:36:10.368000,2023-01-25T12:36:10.368000,19,3,9,38123,2.76,1,2023-01-25,2023-01-29,27
535,2023-01-25T14:01:10.091000,2023-01-25T14:01:10.091000,59,17,13,56998,3.97,3,2023-01-28,2023-01-29,11
536,2023-01-25T14:26:09.830000,2023-01-25T14:26:09.830000,48,1,6,21339,3.87,1,2023-01-26,2023-01-30,19
537,2023-01-25T14:56:10.261000,2023-01-25T14:56:10.261000,52,4,13,19115,2.02,3,2023-01-31,2023-01-29,5
538,2023-01-25T17:02:10.107000,2023-01-25T17:02:10.107000,39,20,18,69050,3.71,1,2023-01-29,2023-01-29,6
539,2023-01-25T18:08:10.279000,2023-01-25T18:08:10.279000,25,16,16,62297,3.35,3,2023-01-29,2023-01-31,24
540,2023-01-26T08:08:10.327000,2023-01-26T08:08:10.327000,10,19,9,26590,3.90,1,2023-02-01,2023-01-31,12
541,2023-01-26T08:58:10.274000,2023-01-26T08:58:10.274000,54,7,14,5299,2.38,3,2023-01-29,2023-01-29,2
542,2023-01-26T09:26:10.164000,2023-01-26T09:26:10.164000,14,20,1,71656,3.19,3,2023-02-01,2023-01-30,20
543,2023-01-26T10:48:10.082000,2023-01-26T10:48:10.082000,16,7,2,87988,3.35,3,2023-01-29,2023-02-01,26
544,2023-01-26T11:10:10.017000,2023-01-26T11:10:10.017000,19,13,11,86794,2.86,2,2023-01-29,2023-01-26,7
545,2023-01-26T11:40:10.353000,2023-01-26T11:40:10.353000,55,18,16,64850,3.26,2,2023-01-27,2023-01-28,20
546,2023-01-26T12:03:10.316000,2023-01-26T12:03:10.316000,12,14,12,66097,2.70,1,2023-01-26,2023-01-28,26
547,2023-01-26T12:16:09.906000,2023-01-26T12:16:09.906000,13,9,12,24170,2.89,1,2023-01-27,2023-01-27,17
548,2023-01-26T13:07:09.761000,2023-01-26T13:07:09.761000,44,11,12,12907,3.16,2,2023-01-29,2023-02-01,19
549,2023-01-26T13:26:10.297000,2023-01-26T13:26:10.297000,3,20,13,65376,2.23,1,2023-02-02,2023-01-27,24
550,2023-01-26T13:52:10.199000,2023-01-26T13:52:10.199000,15,3,7,10433,3.42,2,2023-02-01,2023-02-01,26
551,2023-01-26T15:42:09.773000,2023-01-26T15:42:09.773000,18,9,9,49179,3.63,1,2023-01-27,2023-01-27,1
552,2023-01-26T16:14:10.036000,2023-01-26T16:14:10.036000,58,5,1,83827,3.52,1,2023-02-02,2023-01-31,5
553,2023-01-26T16:18:10.250000,2023-01-26T16:18:10.250000,21,14,3,87233,3.90,2,2023-01-27,2023-01-29,26
554,2023-01-26T17:08:10.207000,2023-01-26T17:08:10.207000,43,13,13,31329,2.68,2,2023-02-01,2023-01-28,19
555,2023-01-26T17:32:10.170000,2023-01-26T17:32:10.170000,56,16,13,24760,3.38,3,2023-01-29,2023-01-28,17
556,2023-01-26T17:46:10.078000,2023-01-26T17:46:10.078000,27,15,5,61657,2.80,3,2023-01-29,2023-01-31,7
557,2023-01-26T18:35:09.949000,2023-01-26T18:35:09.949000,19,3,10,31628,2.58,2,2023-01-26,2023-01-31,26
558,2023-01-26T18:55:10.436000,2023-01-26T18:55:10.436000,61,10,1,52639,3.81,2,2023-01-30,2023-01-28,26
559,2023-01-26T18:58:10.305000,2023-01-26T18:58:10.305000,32,19,14,78725,2.68,2,2023-02-01,2023-01-27,8
560,2023-01-27T09:04:10.056000,2023-01-27T09:04:10.056000,42,12,18,45893,2.31,1,2023-01-29,2023-02-02,17
561,2023-01-27T10:20:10.089000,2023-01-27T10:20:10.089000,47,8,5,54714,3.55,1,2023-02-01,2023-01-28,5
562,2023-01-27T11:34:09.770000,2023-01-27T11:34:09.770000,6,7,16,23720,3.17,3,2023-02-02,2023-01-28,9
563,2023-01-27T11:52:10.085000,2023-01-27T11:52:10.085000,21,9,18,72143,2.35,3,2023-02-01,2023-01-30,6
564,2023-01-27T12:31:10.381000,2023-01-27T12:31:10.381000,57,6,16,91381,2.57,3,2023-01-29,2023-02-01,13
565,2023-01-27T12:54:10.129000,2023-01-27T12:54:10.129000,54,18,5,79852,2.48,1,2023-01-30,2023-02-01,13
566,2023-01-27T13:16:10.618000,2023-01-27T13:16:10.618000,21,17,1,90658,3.39,1,2023-01-31,2023-01-31,30
567,2023-01-27T13:21:10.449000,2023-01-27T13:21:10.449000,56,8,10,97730,2.84,3,2023-02-01,2023-01-29,1
568,2023-01-27T13:22:10.093000,2023-01-27T13:22:10.093000,51,13,10,14514,2.11,2,2023-01-29,2023-01-29,27
569,2023-01-27T13:25:10.122000,2023-01-27T13:25:10.122000,49,9,14,19622,3.89,1,2023-02-01,2023-01-27,13
570,2023-01-27T14:30:10.346000,2023-01-27T14:30:10.346000,47,8,17,70890,3.27,1,2023-01-29,2023-02-01,6
571,2023-01-27T14:38:10.279000,2023-01-27T14:38:10.279000,16,5,20,49624,2.59,3,2023-01-29,2023-01-30,21
572,2023-01-27T15:19:10.221000,2023-01-27T15:19:10.221000,37,12,5,19048,3.41,3,2023-02-01,2023-01-28,5
573,2023-01-27T15:21:10.331000,2023-01-27T15:21:10.331000,8,20,16,80043,2.07,2,2023-01-30,2023-01-29,2
574,2023-01-27T15:40:09.836000,2023-01-27T15:40:09.836000,24,15,13,80974,2.10,3,2023-02-03,2023-02-02,14
576,2023-01-27T16:26:10.415000,2023-01-27T16:26:10.415000,36,19,7,17266,2.05,2,2023-01-28,2023-02-01,3
577,2023-01-27T16:56:09.921000,2023-01-27T16:56:09.921000,16,7,6,76958,3.76,1,2023-01-30,2023-01-29,29
578,2023-01-27T17:27:10.264000,2023-01-27T17:27:10.264000,23,20,4,88369,2.16,3,2023-02-02,2023-01-31,3
579,2023-01-27T17:38:10.392000,2023-01-27T17:38:10.392000,47,6,17,4783,2.32,1,2023-01-29,2023-01-29,19
580,2023-01-27T17:43:10.082000,2023-01-27T17:43:10.082000,24,4,6,82616,2.41,1,2023-02-02,2023-02-01,24
581,2023-01-30T08:30:10.058000,2023-01-30T08:30:10.058000,4,14,19,46674,3.89,3,2023-02-05,2023-02-01,27
582,2023-01-30T09:51:10.238000,2023-01-30T09:51:10.238000,33,1,4,12649,3.22,2,2023-02-01,2023-02-05,18
583,2023-01-30T10:13:10.666000,2023-01-30T10:13:10.666000,55,6,12,71262,2.77,2,2023-01-30,2023-02-01,12
584,2023-01-30T11:00:09.892000,2023-01-30T11:00:09.892000,34,19,18,85294,2.57,3,2023-02-03,2023-02-03,3
585,2023-01-30T11:31:10.354000,2023-01-30T11:31:10.354000,30,7,6,74661,2.13,1,2023-01-31,2023-02-01,10
586,2023-01-30T11:51:10.104000,2023-01-30T11:51:10.104000,2,20,16,93588,3.77,2,2023-02-04,2023-02-05,15
587,2023-01-30T12:00:10.280000,2023-01-30T12:00:10.280000,21,3,8,95976,2.19,1,2023-01-31,2023-02-04,15
588,2023-01-30T12:04:10.234000,2023-01-30T12:04:10.234000,4,2,14,54632,3.19,3,2023-02-01,2023-01-30,1
589,2023-01-30T14:03:10.330000,2023-01-30T14:03:10.330000,8,6,5,92522,3.91,1,2023-01-31,2023-02-01,22
590,2023-01-30T14:32:09.761000,2023-01-30T14:32:09.761000,48,12,13,39061,3.86,1,2023-02-01,2023-02-03,21
591,2023-01-30T14:44:10.223000,2023-01-30T14:44:10.223000,44,20,17,44480,3.77,3,2023-02-06,2023-01-30,6
592,2023-01-30T15:05:10.240000,2023-01-30T15:05:10.240000,23,6,5,80027,3.64,3,2023-01-31,2023-02-04,30
593,2023-01-30T15:23:10.057000,2023-01-30T15:23:10.057000,57,14,7,45052,3.38,3,2023-02-05,2023-02-02,22
594,2023-01-30T15:35:10.463000,2023-01-30T15:35:10.463000,61,1,6,18811,2.41,2,2023-02-04,2023-02-03,25
595,2023-01-30T15:44:10.080000,2023-01-30T15:44:10.080000,60,2,7,49167,2.23,3,2023-02-04,2023-02-03,13
596,2023-01-30T16:43:10.202000,2023-01-30T16:43:10.202000,4,15,7,26673,2.11,1,2023-02-06,2023-02-01,25
597,2023-01-30T16:58:10.271000,2023-01-30T16:58:10.271000,58,18,8,3766,2.42,2,2023-01-30,2023-02-05,27
598,2023-01-30T18:01:10.314000,2023-01-30T18:01:10.314000,1,2,7,75440,3.53,1,2023-02-04,2023-02-01,13
599,2023-01-31T08:20:10.028000,2023-01-31T08:20:10.028000,24,14,10,56013,3.38,2,2023-02-06,2023-02-01,16
600,2023-01-31T08:51:09.801000,2023-01-31T08:51:09.801000,40,3,19,80029,2.55,1,2023-02-03,2023-01-31,28
601,2023-01-31T09:05:10.019000,2023-01-31T09:05:10.019000,45,3,4,98315,3.15,1,2023-02-01,2023-02-05,15
602,2023-01-31T09:17:10.382000,2023-01-31T09:17:10.382000,8,17,14,42914,2.55,1,2023-02-06,2023-02-01,29
603,2023-01-31T09:18:09.769000,2023-01-31T09:18:09.769000,8,10,8,11149,2.21,2,2023-02-03,2023-02-05,3
604,2023-01-31T09:20:10.058000,2023-01-31T09:20:10.058000,28,8,5,77912,2.31,3,2023-02-04,2023-02-05,19
605,2023-01-31T09:38:09.855000,2023-01-31T09:38:09.855000,44,10,2,56809,3.40,3,2023-02-01,2023-02-03,24
606,2023-01-31T09:45:10.362000,2023-01-31T09:45:10.362000,24,10,16,18750,2.15,2,2023-02-02,2023-02-02,12
608,2023-01-31T10:43:10.631000,2023-01-31T10:43:10.631000,3,14,18,11402,3.26,1,2023-02-06,2023-02-01,26
609,2023-01-31T10:45:10.443000,2023-01-31T10:45:10.443000,60,6,3,97093,2.66,3,2023-02-05,2023-02-03,3
610,2023-01-31T10:52:10.200000,2023-01-31T10:52:10.200000,17,5,9,62550,3.20,2,2023-02-03,2023-02-05,4
611,2023-01-31T10:57:10.082000,2023-01-31T10:57:10.082000,62,1,8,47517,3.31,2,2023-02-01,2023-02-02,23
612,2023-01-31T11:34:10.038000,2023-01-31T11:34:10.038000,1,3,5,53600,2.41,3,2023-01-31,2023-02-01,27
613,2023-01-31T13:41:10.315000,2023-01-31T13:41:10.315000,12,11,15,74610,2.48,2,2023-02-01,2023-02-04,23
614,2023-01-31T13:46:09.812000,2023-01-31T13:46:09.812000,27,10,3,73694,2.40,1,2023-02-06,2023-02-05,19
615,2023-01-31T14:05:10.361000,2023-01-31T14:05:10.361000,53,19,16,26556,2.08,2,2023-02-03,2023-02-06,12
616,2023-01-31T14:16:10.067000,2023-01-31T14:16:10.067000,12,9,8,25058,2.73,2,2023-02-04,2023-02-02,29
617,2023-01-31T14:25:10.177000,2023-01-31T14:25:10.177000,32,14,15,41834,3.84,2,2023-02-05,2023-02-06,30
618,2023-01-31T15:19:10.345000,2023-01-31T15:19:10.345000,29,7,16,92937,3.12,2,2023-02-01,2023-02-03,19
619,2023-01-31T15:52:09.759000,2023-01-31T15:52:09.759000,24,9,3,51062,2.34,2,2023-02-07,2023-01-31,21
620,2023-01-31T16:15:10.313000,2023-01-31T16:15:10.313000,5,1,15,16669,3.63,2,2023-02-01,2023-02-01,9
621,2023-01-31T16:59:10.158000,2023-01-31T16:59:10.158000,60,20,17,71866,2.35,1,2023-01-31,2023-01-31,9
622,2023-01-31T17:42:10.181000,2023-01-31T17:42:10.181000,11,18,5,59375,3.70,3,2023-02-06,2023-02-04,16
623,2023-01-31T18:18:10.075000,2023-01-31T18:18:10.075000,4,10,8,82867,3.37,1,2023-02-03,2023-02-04,19
624,2023-02-01T09:05:10.127000,2023-02-01T09:05:10.127000,60,12,19,56512,2.92,2,2023-02-08,2023-02-04,27
625,2023-02-01T09:14:10.028000,2023-02-01T09:14:10.028000,42,1,10,87226,3.53,3,2023-02-06,2023-02-01,7
626,2023-02-01T09:21:10.342000,2023-02-01T09:21:10.342000,1,13,5,64674,3.19,3,2023-02-05,2023-02-05,23
627,2023-02-01T09:34:10.094000,2023-02-01T09:34:10.094000,60,13,14,34817,2.05,2,2023-02-01,2023-02-02,14
628,2023-02-01T10:00:09.882000,2023-02-01T10:00:09.882000,47,19,19,60976,2.86,2,2023-02-07,2023-02-06,11
629,2023-02-01T10:23:10.105000,2023-02-01T10:23:10.105000,57,16,18,78641,3.66,1,2023-02-05,2023-02-02,2
630,2023-02-01T10:26:10.360000,2023-02-01T10:26:10.360000,33,4,1,78757,3.64,2,2023-02-01,2023-02-05,23
631,2023-02-01T10:32:10.203000,2023-02-01T10:32:10.203000,34,13,18,2903,2.27,3,2023-02-05,2023-02-02,12
632,2023-02-01T10:37:09.840000,2023-02-01T10:37:09.840000,11,1,15,19031,2.48,3,2023-02-03,2023-02-05,17
633,2023-02-01T10:49:10.272000,2023-02-01T10:49:10.272000,49,20,14,72196,2.42,1,2023-02-02,2023-02-02,27
634,2023-02-01T11:23:10.126000,2023-02-01T11:23:10.126000,60,9,14,18016,3.69,3,2023-02-04,2023-02-04,22
635,2023-02-01T11:44:10.007000,2023-02-01T11:44:10.007000,31,6,10,17879,3.44,1,2023-02-03,2023-02-01,4
636,2023-02-01T11:53:10.217000,2023-02-01T11:53:10.217000,57,9,16,33765,3.31,2,2023-02-08,2023-02-02,13
637,2023-02-01T12:16:10.255000,2023-02-01T12:16:10.255000,59,16,3,33986,2.71,1,2023-02-05,2023-02-02,17
638,2023-02-01T12:17:10.274000,2023-02-01T12:17:10.274000,28,5,4,49777,3.56,3,2023-02-05,2023-02-03,23
639,2023-02-01T12:25:10.424000,2023-02-01T12:25:10.424000,2,7,4,64184,2.05,3,2023-02-02,2023-02-03,13
640,2023-02-01T12:59:10.159000,2023-02-01T12:59:10.159000,29,16,11,81083,2.10,2,2023-02-02,2023-02-02,4
641,2023-02-01T13:00:09.886000,2023-02-01T13:00:09.886000,51,16,19,66588,3.10,3,2023-02-02,2023-02-07,14
642,2023-02-01T14:00:09.927000,2023-02-01T14:00:09.927000,57,12,5,11729,2.88,2,2023-02-03,2023-02-06,30
643,2023-02-01T14:35:10.149000,2023-02-01T14:35:10.149000,51,17,2,57022,4.00,3,2023-02-07,2023-02-01,15
